0.725837 3.2026e-13 3861626
0.727146 3.1557e-13 3873074
0.728455 3.12934e-13 3900222
0.729764 3.07306e-13 3899714
0.731073 3.04013e-13 3918618
0.732382 3.01067e-13 3933422
0.733691 2.97889e-13 3946050
0.735000 2.94469e-13 3962282
0.736309 2.91336e-13 3977834
0.737618 2.88861e-13 3995022
0.738927 2.8456e-13 3997034
0.740236 2.83385e-13 4029234
0.741545 2.79534e-13 4026422
0.742854 2.77098e-13 4047546
0.744163 2.73717e-13 4060826
0.745472 2.71726e-13 4080362
0.746781 2.68504e-13 4085070
0.748090 2.65853e-13 4101746
0.749399 2.63616e-13 4117770
0.750708 2.61482e-13 4137734
0.752017 2.58346e-13 4139586
0.753326 2.56824e-13 4168418
0.754635 2.54355e-13 4172114
0.755944 2.52374e-13 4190430
0.757253 2.50786e-13 4207786
0.758562 2.48671e-13 4224706
0.759871 2.46522e-13 4236326
0.761180 2.44397e-13 4245290
0.762489 2.4278e-13 4266402
0.763798 2.41226e-13 4281446
0.765106 2.39261e-13 4288218
0.766415 2.38325e-13 4310570
0.767724 2.36353e-13 4320114
0.769033 2.34352e-13 4336694
0.770342 2.33213e-13 4353482
0.771651 2.31604e-13 4364826
0.772960 2.30334e-13 4383398
0.774269 2.29049e-13 4397562
0.775578 2.27188e-13 4407146
0.776887 2.26421e-13 4431090
0.778196 2.2497e-13 4437806
0.779505 2.24016e-13 4458602
0.780814 2.22466e-13 4465714
0.782123 2.2181e-13 4492990
0.783432 2.20377e-13 4500666
0.784741 2.19011e-13 4513034
0.786050 2.17713e-13 4526574
0.787359 2.17088e-13 4557146
0.788668 2.15454e-13 4554314
0.789977 2.15021e-13 4583010
0.791286 2.13602e-13 4589702
0.792595 2.12763e-13 4607082
0.793904 2.11973e-13 4619922
0.795213 2.11253e-13 4640686
0.796522 2.10306e-13 4651338
0.797831 2.09301e-13 4667642
0.799140 2.08507e-13 4682922
0.800449 2.08104e-13 4707254
0.801758 2.06804e-13 4707594
0.803067 2.0609e-13 4730954
0.804376 2.05576e-13 4743446
0.805685 2.04486e-13 4758442
0.806994 2.03888e-13 4778314
0.808303 2.03201e-13 4788702
0.809612 2.02707e-13 4814618
0.810921 2.01857e-13 4817130
0.812230 2.01772e-13 4841234
0.813539 2.01153e-13 4856094
0.814848 2.00141e-13 4863002
0.816157 1.99912e-13 4891298
0.817466 1.99031e-13 4897614
